Ticker,Year,EPS,End
ESS,2014,0.63,2014-12-31
TFC,2014,2.79,2014-12-31
CAH,2014,1.66,2014-12-31
HAL,2014,4.13,2014-12-31
GE,2014,1.51,2014-12-31
EA,2014,0.46,2014-12-31
HII,2014,1.07,2014-12-31
LUV,2014,1.65,2014-12-31
EBAY,2014,0.83,2014-12-31
RJF,2014,0.89,2014-12-31
WTW,2014,2.03,2014-12-31
BAX,2014,4.61,2014-12-31
BALL,2014,0.56,2014-12-31
DAL,2014,0.79,2014-12-31
NVR,2014,65.83,2014-12-31
GL,2014,1.14,2014-12-31
LYB,2014,8.03,2014-12-31
DVA,2014,3.41,2014-12-31
AON,2014,4.73,2014-12-31
MCHP,2014,0.43,2014-12-31
CDW,2014,1.44,2014-12-31
TMO,2014,4.76,2014-12-31
AMZN,2014,0.46,2014-12-31
APH,2014,2.26,2014-12-31
NRG,2014,0.23,2014-12-31
EMR,2014,0.76,2014-12-31
FIS,2014,2.38,2014-12-31
NUE,2014,0.66,2014-12-31
TAP,2014,2.78,2014-12-31
HON,2014,1.22,2014-12-31
ATO,2014,0.96,2014-12-31
HBAN,2014,0.73,2014-12-31
BDX,2014,1.22,2014-12-31
GLW,2014,1.82,2014-12-31
AOS,2014,2.3,2014-12-31
LVS,2014,0.9,2014-12-31
PEG,2014,0.94,2014-12-31
AVB,2014,5.22,2014-12-31
MS,2014,1.64,2014-12-31
BXP,2014,1.14,2014-12-31
RTX,2014,6.92,2014-12-31
PM,2014,1.03,2014-12-31
LH,2014,6.03,2014-12-31
CHD,2014,0.8,2014-12-31
SRE,2014,4.72,2014-12-31
CSGP,2014,1.48,2014-12-31
HCA,2014,1.22,2014-12-31
AKAM,2014,1.87,2014-12-31
PPL,2014,2.64,2014-12-31
DOC,2014,0.43,2014-12-31
META,2014,1.12,2014-12-31
COR,2014,-0.91,2014-12-31
CCI,2014,0.41,2014-12-31
NDAQ,2014,2.45,2014-12-31
EIX,2014,4.95,2014-12-31
MTB,2014,7.47,2014-12-31
FSLR,2014,3.96,2014-12-31
NWSA,2014,-0.04,2014-12-31
IBM,2014,11.97,2014-12-31
HIG,2014,1.81,2014-12-31
TYL,2014,1.79,2014-12-31
UNP,2014,5.77,2014-12-31
REG,2014,0.79,2014-12-31
VRTX,2014,-3.14,2014-12-31
CPT,2014,1.99,2014-12-31
AES,2014,1.07,2014-12-31
WST,2014,1.79,2014-12-31
DHR,2014,3.7,2014-12-31
ZBH,2014,0.92,2014-12-31
DTE,2014,1.68,2014-12-31
ABT,2014,1.5,2014-12-31
ED,2014,3.73,2014-12-31
PFG,2014,0.92,2014-12-31
ZBRA,2014,-1.02,2014-12-31
LII,2014,0.98,2014-12-31
MOH,2014,0.7,2014-12-31
BLDR,2014,0.02,2014-12-31
BMY,2014,0.01,2014-12-31
OKE,2014,1.5,2014-12-31
EL,2014,1.15,2014-12-31
CMS,2014,1.76,2014-12-31
ECL,2014,4.01,2014-12-31
AIZ,2014,6.52,2014-12-31
EQR,2014,1.736,2014-12-31
NCLH,2014,-0.12,2014-12-31
DVN,2014,-1.01,2014-12-31
CMI,2014,9.04,2014-12-31
WAB,2014,3.66,2014-12-31
EXPD,2014,1.92,2014-12-31
EG,2014,26.16,2014-12-31
LMT,2014,2.87,2014-12-31
FITB,2014,1.68,2014-12-31
ISRG,2014,11.35,2014-12-31
KDP,2014,0.77,2014-12-31
FIX,2014,0.29,2014-12-31
APTV,2014,1.17,2014-12-31
NFLX,2014,4.44,2014-12-31
HUBB,2014,1.39,2014-12-31
SHW,2014,8.95,2014-12-31
IVZ,2014,2.27,2014-12-31
TXN,2014,2.61,2014-12-31
MMM,2014,7.63,2014-12-31
LYV,2014,-0.94,2014-12-31
MAR,2014,2.6,2014-12-31
AWK,2014,0.52,2014-12-31
CINF,2014,3.21,2014-12-31
PNW,2014,0.05,2014-12-31
PKG,2014,1.0,2014-12-31
BX,2014,0.9,2014-12-31
OXY,2014,0.79,2014-12-31
FICO,2014,0.45,2014-12-31
RSG,2014,1.54,2014-12-31
DGX,2014,3.83,2014-12-31
VZ,2014,2.42,2014-12-31
GM,2014,1.75,2014-12-31
JKHY,2014,0.66,2014-12-31
IP,2014,1.3,2014-12-31
CVX,2014,10.21,2014-12-31
ODFL,2014,3.1,2014-12-31
TER,2014,-0.48,2014-12-31
ADP,2014,1.31,2014-12-31
XYZ,2014,-1.08,2014-12-31
F,2014,0.31,2014-12-31
KMB,2014,4.07,2014-12-31
ETR,2014,0.67,2014-12-31
BR,2014,0.56,2014-12-31
UHS,2014,1.75,2014-12-31
ADM,2014,3.44,2014-12-31
CPAY,2014,4.37,2014-12-31
IQV,2014,0.7,2014-12-31
AEP,2014,3.34,2014-12-31
SLB,2014,4.2,2014-12-31
WMB,2014,2.94,2014-12-31
EPAM,2014,0.39,2014-12-31
L,2014,0.56,2014-12-31
AMGN,2014,6.8,2014-12-31
STT,2014,4.62,2014-12-31
MRK,2014,4.12,2014-12-31
UNH,2014,5.78,2014-12-31
PAYC,2014,0.05,2014-12-31
DECK,2014,4.54,2014-12-31
AMT,2014,2.02,2014-12-31
BA,2014,2.05,2014-12-31
RMD,2014,1.25,2014-12-31
ORLY,2014,7.46,2014-12-31
SCHW,2014,0.96,2014-12-31
KIM,2014,0.09,2014-12-31
EXE,2014,1.93,2014-12-31
TROW,2014,1.21,2014-12-31
ACGL,2014,1.65,2014-12-31
CB,2014,8.5,2014-12-31
CBRE,2014,0.62,2014-12-31
BEN,2014,0.91,2014-12-31
CLX,2014,0.96,2014-12-31
PPG,2014,0.31,2014-12-31
NEE,2014,2.03,2014-12-31
HST,2014,0.97,2014-12-31
ABBV,2014,1.11,2014-12-31
MCD,2014,4.85,2014-12-31
PGR,2014,2.17,2014-12-31
IBKR,2014,0.79,2014-12-31
WEC,2014,2.61,2014-12-31
AFL,2014,6.54,2014-12-31
ROP,2014,6.47,2014-12-31
NI,2014,1.68,2014-12-31
MSCI,2014,0.39,2014-12-31
UDR,2014,0.6,2014-12-31
MCK,2014,5.8,2014-12-31
DOV,2014,4.65,2014-12-31
CAT,2014,1.25,2014-12-31
MRSH,2014,0.54,2014-12-31
CF,2014,4.83,2014-12-31
FCX,2014,-2.75,2014-12-31
WRB,2014,0.87,2014-12-31
CVS,2014,1.15,2014-12-31
FTV,2014,2.56,2014-12-31
EOG,2014,5.36,2014-12-31
HLT,2014,0.68,2014-12-31
IT,2014,2.06,2014-12-31
FTNT,2014,0.15,2014-12-31
KLAC,2014,0.56,2014-12-31
MA,2014,3.11,2014-12-31
FAST,2014,1.67,2014-12-31
MPWR,2014,0.92,2014-12-31
FFIV,2014,1.21,2014-12-31
AMP,2014,8.45,2014-12-31
MGM,2014,-0.7,2014-12-31
EQT,2014,2.55,2014-12-31
WY,2014,0.32,2014-12-31
MSFT,2014,0.71,2014-12-31
AIG,2014,5.27,2014-12-31
FISV,2014,3.03,2014-12-31
WFC,2014,4.17,2014-12-31
SO,2014,2.19,2014-12-31
ALL,2014,6.37,2014-12-31
CL,2014,0.69,2014-12-31
EXC,2014,0.02,2014-12-31
SMCI,2014,1.14,2014-12-31
AME,2014,0.62,2014-12-31
SYK,2014,0.68,2014-12-31
SPGI,2014,-0.42,2014-12-31
GWW,2014,11.59,2014-12-31
NSC,2014,6.44,2014-12-31
UPS,2014,3.31,2014-12-31
GD,2014,7.56,2014-12-31
CTRA,2014,0.25,2014-12-31
PG,2014,1.56,2014-12-31
TECH,2014,0.9,2014-12-31
TTWO,2014,0.46,2014-12-31
ELV,2014,9.31,2014-12-31
MCO,2014,4.69,2014-12-31
WBD,2014,0.38,2014-12-31
NOC,2014,9.91,2014-12-31
TRGP,2014,0.61,2014-12-31
KMI,2014,0.89,2014-12-31
EXPE,2014,3.09,2014-12-31
CMG,2014,3.91,2014-12-31
PYPL,2014,0.23,2014-12-31
ANET,2014,1.42,2014-12-31
D,2014,2.25,2014-12-31
PCG,2014,3.07,2014-12-31
WAT,2014,1.82,2014-12-31
GPC,2014,4.64,2014-12-31
COF,2014,7.71,2014-12-31
BAC,2014,0.43,2014-12-31
VLO,2014,6.88,2014-12-31
WM,2014,2.8,2014-12-31
USB,2014,3.1,2014-12-31
MAS,2014,2.4,2014-12-31
ROL,2014,0.94,2014-12-31
ALLE,2014,1.82,2014-12-31
AXON,2014,0.38,2014-12-31
VRSN,2014,2.8,2014-12-31
DLR,2014,1.0,2014-12-31
CNP,2014,0.41,2014-12-31
RF,2014,0.8,2014-12-31
JPM,2014,5.34,2014-12-31
DUK,2014,0.14,2014-12-31
STLD,2014,0.68,2014-12-31
XOM,2014,7.6,2014-12-31
PHM,2014,0.58,2014-12-31
HWM,2014,0.21,2014-12-31
WELL,2014,1.46,2014-12-31
TMUS,2014,0.13,2014-12-31
ETN,2014,3.78,2014-12-31
TRV,2014,3.15,2014-12-31
PNC,2014,7.44,2014-12-31
WYNN,2014,7.25,2014-12-31
VTR,2014,0.36,2014-12-31
AXP,2014,1.4,2014-12-31
NTRS,2014,3.34,2014-12-31
EME,2014,0.66,2014-12-31
MET,2014,1.31,2014-12-31
XYL,2014,1.84,2014-12-31
PSA,2014,1.65,2014-12-31
BIIB,2014,3.75,2014-12-31
MTCH,2014,4.98,2014-12-31
CFG,2014,1.55,2014-12-31
INCY,2014,-0.22,2014-12-31
ALB,2014,-0.24,2014-12-31
HUM,2014,7.44,2014-12-31
XEL,2014,2.03,2014-12-31
CMCSA,2014,3.24,2014-12-31
EXR,2014,0.39,2014-12-31
MLM,2014,2.73,2014-12-31
COP,2014,5.54,2014-12-31
CHRW,2014,0.77,2014-12-31
VMC,2014,0.29,2014-12-31
DHI,2014,0.39,2014-12-31
ITW,2014,1.17,2014-12-31
PLD,2014,1.25,2014-12-31
UAL,2014,3.05,2014-12-31
GOOG,2015,5.16,2015-03-31
GOOGL,2015,5.16,2015-03-31
O,2015,0.52,2015-06-30
DELL,2015,-0.65,2015-07-31
DPZ,2015,0.69,2015-09-06
TDY,2015,3.96,2015-09-27
JNJ,2015,4.39,2015-09-27
KHC,2015,-0.27,2015-09-27
PTC,2015,0.41,2015-09-30
SWKS,2015,1.21,2015-10-02
WDC,2015,1.23,2015-10-02
STX,2015,0.11,2015-10-02
TRMB,2015,0.15,2015-10-02
GEN,2015,0.23,2015-10-02
LHX,2015,1.2,2015-10-02
J,2015,0.25,2015-10-02
LDOS,2015,1.74,2015-10-02
CDNS,2015,0.6,2015-10-03
AVY,2015,0.89,2015-10-03
SWK,2015,1.57,2015-10-03
TXT,2015,1.7,2015-10-03
SNA,2015,2.01,2015-10-03
RVTY,2015,0.49,2015-10-04
CSCO,2015,0.48,2015-10-24
HRL,2015,2.6,2015-10-25
NVDA,2015,0.75,2015-10-25
AMAT,2015,1.13,2015-10-25
MDT,2015,0.95,2015-10-30
LOW,2015,0.8,2015-10-30
NTAP,2015,0.39,2015-10-30
DG,2015,2.66,2015-10-30
HPE,2015,1.36,2015-10-31
BBY,2015,1.2,2015-10-31
ADI,2015,0.31,2015-10-31
CRM,2015,-0.04,2015-10-31
TGT,2015,0.88,2015-10-31
CPRT,2015,0.22,2015-10-31
INTU,2015,-0.11,2015-10-31
HPQ,2015,2.51,2015-10-31
COO,2015,4.2,2015-10-31
NDSN,2015,3.48,2015-10-31
SJM,2015,1.47,2015-10-31
TJX,2015,0.88,2015-10-31
SNPS,2015,1.46,2015-10-31
KEYS,2015,3.04,2015-10-31
ADSK,2015,-1.29,2015-10-31
ULTA,2015,3.31,2015-10-31
ROST,2015,0.54,2015-10-31
DLTR,2015,0.35,2015-10-31
WMT,2015,3.14,2015-10-31
A,2015,1.2,2015-10-31
CPB,2015,0.63,2015-11-01
HD,2015,4.31,2015-11-01
LULU,2015,0.38,2015-11-01
WSM,2015,0.78,2015-11-01
DE,2015,5.81,2015-11-01
KR,2015,0.44,2015-11-07
AZO,2015,8.46,2015-11-21
COST,2015,1.1,2015-11-22
ADBE,2015,1.26,2015-11-27
CAG,2015,0.36,2015-11-29
LW,2015,0.5,2015-11-29
GIS,2015,0.88,2015-11-29
DRI,2015,0.34,2015-11-29
CTAS,2015,4.0,2015-11-30
FDX,2015,2.47,2015-11-30
PAYX,2015,1.1,2015-11-30
FDS,2015,1.45,2015-11-30
MKC,2015,3.14,2015-11-30
ACN,2015,1.31,2015-11-30
JBL,2015,0.69,2015-11-30
ORCL,2015,0.92,2015-11-30
CCL,2015,2.26,2015-11-30
LEN,2015,3.87,2015-11-30
NKE,2015,1.15,2015-11-30
MU,2015,0.2,2015-12-03
TEL,2015,0.92,2015-12-25
CSX,2015,2.0,2015-12-25
CRL,2015,0.69,2015-12-26
RL,2015,4.15,2015-12-26
TSCO,2015,3.03,2015-12-26
INTC,2015,2.41,2015-12-26
AAPL,2015,3.3,2015-12-26
PEP,2015,3.71,2015-12-26
GRMN,2015,2.39,2015-12-26
HSIC,2015,5.78,2015-12-26
SYY,2015,0.89,2015-12-26
AMD,2015,-0.13,2015-12-26
HOLX,2015,0.3,2015-12-26
TPR,2015,0.61,2015-12-26
SBUX,2015,0.46,2015-12-27
LRCX,2015,3.23,2015-12-27
QCOM,2015,1.0,2015-12-27
HAS,2015,1.41,2015-12-27
IT,2015,2.09,2015-12-31
UNP,2015,1.31,2015-12-31
MA,2015,3.36,2015-12-31
MAS,2015,0.22,2015-12-31
PPG,2015,1.17,2015-12-31
BK,2015,2.73,2015-12-31
GE,2015,0.64,2015-12-31
BA,2015,7.52,2015-12-31
MDLZ,2015,4.49,2015-12-31
MSFT,2015,0.63,2015-12-31
POOL,2015,2.98,2015-12-31
XYL,2015,0.64,2015-12-31
AES,2015,0.45,2015-12-31
MCD,2015,4.82,2015-12-31
ODFL,2015,3.57,2015-12-31
INCY,2015,0.3,2015-12-31
NWS,2015,-0.03,2015-12-31
ITW,2015,5.16,2015-12-31
ANET,2015,1.81,2015-12-31
WELL,2015,2.35,2015-12-31
AEE,2015,2.6,2015-12-31
IR,2015,-2.35,2015-12-31
ORLY,2015,9.32,2015-12-31
IBKR,2015,0.8,2015-12-31
ACGL,2015,4.24,2015-12-31
ADM,2015,2.99,2015-12-31
OXY,2015,-10.23,2015-12-31
VMC,2015,0.67,2015-12-31
KLAC,2015,0.98,2015-12-31
YUM,2015,2.95,2015-12-31
AEP,2015,0.95,2015-12-31
NEE,2015,6.11,2015-12-31
IDXX,2015,2.07,2015-12-31
AMZN,2015,1.28,2015-12-31
HBAN,2015,0.21,2015-12-31
NEM,2015,-0.5,2015-12-31
OKE,2015,1.17,2015-12-31
NFLX,2015,0.1,2015-12-31
T,2015,2.37,2015-12-31
HUM,2015,0.68,2015-12-31
TAP,2015,0.18,2015-12-31
NWSA,2015,-0.03,2015-12-31
AJG,2015,2.07,2015-12-31
MOH,2015,0.54,2015-12-31
OMC,2015,4.43,2015-12-31
IEX,2015,0.89,2015-12-31
ON,2015,0.49,2015-12-31
HII,2015,1.07,2015-12-31
LH,2015,4.42,2015-12-31
AIZ,2015,2.08,2015-12-31
WST,2015,1.33,2015-12-31
VRTX,2015,-2.31,2015-12-31
IBM,2015,13.48,2015-12-31
AXP,2015,0.89,2015-12-31
IQV,2015,3.15,2015-12-31
IRM,2015,0.03,2015-12-31
NCLH,2015,0.17,2015-12-31
WM,2015,1.66,2015-12-31
IVZ,2015,2.26,2015-12-31
AON,2015,4.93,2015-12-31
JPM,2015,6.05,2015-12-31
AWK,2015,0.55,2015-12-31
NRG,2015,-19.46,2015-12-31
JKHY,2015,0.75,2015-12-31
AME,2015,0.58,2015-12-31
AMGN,2015,9.15,2015-12-31
JCI,2015,0.69,2015-12-31
JBHT,2015,1.02,2015-12-31
NOC,2015,2.52,2015-12-31
APH,2015,2.47,2015-12-31
NSC,2015,1.21,2015-12-31
AMP,2015,8.6,2015-12-31
WAT,2015,1.85,2015-12-31
WFC,2015,4.18,2015-12-31
WRB,2015,0.89,2015-12-31
KMB,2015,2.78,2015-12-31
AIG,2015,1.69,2015-12-31
IFF,2015,5.19,2015-12-31
KIM,2015,2.01,2015-12-31
ZBRA,2015,-2.69,2015-12-31
NVR,2015,95.21,2015-12-31
APTV,2015,5.08,2015-12-31
ICE,2015,2.29,2015-12-31
IP,2015,0.43,2015-12-31
ISRG,2015,5.09,2015-12-31
KDP,2015,4.0,2015-12-31
WAB,2015,4.14,2015-12-31
NUE,2015,1.11,2015-12-31
KEY,2015,1.06,2015-12-31
WEC,2015,2.36,2015-12-31
NI,2015,0.19,2015-12-31
GWW,2015,2.32,2015-12-31
AMT,2015,0.49,2015-12-31
KMI,2015,0.1,2015-12-31
VZ,2015,4.38,2015-12-31
AKAM,2015,1.8,2015-12-31
GL,2015,1.08,2015-12-31
LYB,2015,9.62,2015-12-31
GILD,2015,3.26,2015-12-31
URI,2015,6.14,2015-12-31
MTB,2015,7.22,2015-12-31
GPN,2015,1.5,2015-12-31
PM,2015,0.8,2015-12-31
APD,2015,1.68,2015-12-31
PCG,2015,1.81,2015-12-31
HAL,2015,-0.79,2015-12-31
PFE,2015,1.13,2015-12-31
MOS,2015,2.79,2015-12-31
HIG,2015,1.03,2015-12-31
GDDY,2015,0.0,2015-12-31
BAX,2015,0.37,2015-12-31
BDX,2015,1.08,2015-12-31
MS,2015,0.4,2015-12-31
WYNN,2015,1.93,2015-12-31
UNH,2015,6.1,2015-12-31
GS,2015,12.35,2015-12-31
BX,2015,1.12,2015-12-31
GD,2015,9.23,2015-12-31
MRSH,2015,3.01,2015-12-31
MPWR,2015,0.89,2015-12-31
MLM,2015,4.31,2015-12-31
GNRC,2015,0.14,2015-12-31
XYZ,2015,-1.24,2015-12-31
PNC,2015,7.52,2015-12-31
AFL,2015,5.88,2015-12-31
UAL,2015,19.52,2015-12-31
PNW,2015,3.94,2015-12-31
GPC,2015,4.65,2015-12-31
PSX,2015,7.78,2015-12-31
MCO,2015,1.11,2015-12-31
MPC,2015,0.35,2015-12-31
TECH,2015,0.7,2015-12-31
MAR,2015,3.22,2015-12-31
GM,2015,4.03,2015-12-31
XEL,2015,1.94,2015-12-31
BIIB,2015,15.38,2015-12-31
UPS,2015,5.38,2015-12-31
BAC,2015,1.38,2015-12-31
ATO,2015,1.0,2015-12-31
HON,2015,1.55,2015-12-31
PH,2015,2.78,2015-12-31
VTR,2015,1.26,2015-12-31
LLY,2015,2.27,2015-12-31
AVB,2015,1.13,2015-12-31
MTCH,2015,-0.38,2015-12-31
LII,2015,4.16,2015-12-31
NDAQ,2015,2.56,2015-12-31
ALLE,2015,1.6,2015-12-31
PCAR,2015,4.52,2015-12-31
NTRS,2015,4.03,2015-12-31
VRSK,2015,3.07,2015-12-31
LVS,2015,2.47,2015-12-31
HUBB,2015,4.79,2015-12-31
ALL,2015,1.19,2015-12-31
HST,2015,0.74,2015-12-31
PKG,2015,4.47,2015-12-31
WY,2015,0.89,2015-12-31
HWM,2015,-0.93,2015-12-31
ADP,2015,0.75,2015-12-31
MSI,2015,1.6,2015-12-31
DOC,2015,-1.29,2015-12-31
LMT,2015,3.05,2015-12-31
HCA,2015,5.14,2015-12-31
UHS,2015,1.76,2015-12-31
L,2015,0.72,2015-12-31
WTW,2015,5.49,2015-12-31
BALL,2015,1.02,2015-12-31
ARE,2015,1.63,2015-12-31
PAYC,2015,0.37,2015-12-31
MSCI,2015,2.05,2015-12-31
HLT,2015,4.27,2015-12-31
PYPL,2015,0.3,2015-12-31
MCK,2015,2.76,2015-12-31
PNR,2015,-0.42,2015-12-31
AXON,2015,0.37,2015-12-31
ALGN,2015,1.8,2015-12-31
LYV,2015,-0.47,2015-12-31
WMB,2015,-0.76,2015-12-31
VLO,2015,0.62,2015-12-31
ALB,2015,3.01,2015-12-31
VRSN,2015,3.29,2015-12-31
DD,2015,6.45,2015-12-31
REG,2015,0.18,2015-12-31
FE,2015,1.37,2015-12-31
BRO,2015,0.0041,2015-12-31
TMUS,2015,0.83,2015-12-31
CVX,2015,2.46,2015-12-31
EW,2015,0.65,2015-12-31
EG,2015,8.32,2015-12-31
DGX,2015,1.31,2015-12-31
CPT,2015,2.77,2015-12-31
TTWO,2015,-0.51,2015-12-31
FCX,2015,-11.31,2015-12-31
PEG,2015,3.32,2015-12-31
TFC,2015,2.59,2015-12-31
TROW,2015,4.74,2015-12-31
DHI,2015,0.43,2015-12-31
CLX,2015,1.15,2015-12-31
KO,2015,1.69,2015-12-31
SRE,2015,5.43,2015-12-31
RSG,2015,2.14,2015-12-31
CL,2015,1.53,2015-12-31
TRGP,2015,1.09,2015-12-31
ROL,2015,0.15,2015-12-31
TT,2015,2.51,2015-12-31
ROK,2015,1.41,2015-12-31
EXR,2015,0.07,2015-12-31
ECL,2015,3.38,2015-12-31
DOV,2015,5.52,2015-12-31
DVA,2015,-0.03,2015-12-31
CHD,2015,0.42,2015-12-31
FTV,2015,2.5,2015-12-31
COF,2015,7.15,2015-12-31
CVS,2015,1.35,2015-12-31
CB,2015,8.71,2015-12-31
CBRE,2015,1.64,2015-12-31
ABT,2015,2.94,2015-12-31
FIS,2015,2.22,2015-12-31
MGM,2015,-0.82,2015-12-31
FITB,2015,2.03,2015-12-31
BEN,2015,0.74,2015-12-31
TSLA,2015,-6.93,2015-12-31
ABBV,2015,3.15,2015-12-31
EA,2015,-0.14,2015-12-31
DECK,2015,4.85,2015-12-31
EQIX,2015,0.18,2015-12-31
ROP,2015,6.92,2015-12-31
ES,2015,0.57,2015-12-31
CMI,2015,7.86,2015-12-31
LUV,2015,0.83,2015-12-31
BMY,2015,-0.12,2015-12-31
TRV,2015,10.99,2015-12-31
ETN,2015,4.23,2015-12-31
DTE,2015,4.05,2015-12-31
EPAM,2015,0.56,2015-12-31
BLDR,2015,-0.1,2015-12-31
CSGP,2015,-0.11,2015-12-31
CBOE,2015,2.46,2015-12-31
STT,2015,4.53,2015-12-31
RF,2015,0.75,2015-12-31
RJF,2015,0.74,2015-12-31
EXC,2015,2.55,2015-12-31
PWR,2015,1.59,2015-12-31
EMR,2015,0.54,2015-12-31
DLR,2015,-0.28,2015-12-31
PG,2015,2.09,2015-12-31
PRU,2015,1.62,2015-12-31
ZTS,2015,0.68,2015-12-31
BSX,2015,-0.18,2015-12-31
PHM,2015,0.65,2015-12-31
CTSH,2015,0.7,2015-12-31
AOS,2015,0.91,2015-12-31
TYL,2015,1.9,2015-12-31
XOM,2015,3.85,2015-12-31
FFIV,2015,1.29,2015-12-31
REGN,2015,1.49,2015-12-31
META,2015,1.31,2015-12-31
FSLR,2015,5.42,2015-12-31
MTD,2015,12.75,2015-12-31
STLD,2015,-0.54,2015-12-31
TXN,2015,2.86,2015-12-31
C,2015,1.02,2015-12-31
COP,2015,-3.58,2015-12-31
EBAY,2015,0.4,2015-12-31
SLB,2015,1.63,2015-12-31
SCHW,2015,1.04,2015-12-31
CHTR,2015,-2.68,2015-12-31
EFX,2015,0.94,2015-12-31
CFG,2015,1.55,2015-12-31
RCL,2015,0.94,2015-12-31
EXPD,2015,0.62,2015-12-31
PGR,2015,2.16,2015-12-31
EIX,2015,3.13,2015-12-31
CMG,2015,2.19,2015-12-31
MCHP,2015,1.26,2015-12-31
FAST,2015,1.77,2015-12-31
CAH,2015,0.99,2015-12-31
ED,2015,4.07,2015-12-31
PSA,2015,6.1,2015-12-31
EME,2015,2.74,2015-12-31
CMCSA,2015,3.28,2015-12-31
TER,2015,0.0,2015-12-31
EXPE,2015,5.87,2015-12-31
BR,2015,0.62,2015-12-31
F,2015,1.86,2015-12-31
CDW,2015,2.37,2015-12-31
ESS,2015,3.5,2015-12-31
PLD,2015,0.23,2015-12-31
GLW,2015,1.02,2015-12-31
FRT,2015,3.04,2015-12-31
DVN,2015,-11.12,2015-12-31
CNC,2015,2.98,2015-12-31
MRK,2015,1.58,2015-12-31
DUK,2015,4.05,2015-12-31
D,2015,0.6,2015-12-31
SYK,2015,1.39,2015-12-31
FISV,2015,3.04,2015-12-31
RMD,2015,1.22,2015-12-31
ELV,2015,9.73,2015-12-31
SHW,2015,2.15,2015-12-31
CMS,2015,1.9,2015-12-31
BKNG,2015,10.14,2015-12-31
CHRW,2015,0.88,2015-12-31
CPAY,2015,0.57,2015-12-31
CTRA,2015,-0.28,2015-12-31
CF,2015,2.97,2015-12-31
CNP,2015,-1.61,2015-12-31
FTNT,2015,0.05,2015-12-31
SPGI,2015,0.92,2015-12-31
SYF,2015,2.66,2015-12-31
FANG,2015,-8.74,2015-12-31
EXE,2015,-22.43,2015-12-31
CAT,2015,3.54,2015-12-31
BXP,2015,0.9,2015-12-31
PPL,2015,1.01,2015-12-31
FICO,2015,0.62,2015-12-31
EOG,2015,-0.52,2015-12-31
SMCI,2015,1.02,2015-12-31
UDR,2015,1.3,2015-12-31
DAL,2015,5.68,2015-12-31
EQR,2015,2.37,2015-12-31
COR,2015,1.6,2015-12-31
CINF,2015,0.95,2015-12-31
SBAC,2015,-1.37,2015-12-31
SO,2015,0.3,2015-12-31
PFG,2015,0.87,2015-12-31
TTD,2015,0.85,2015-12-31
EQT,2015,-0.88,2015-12-31
TMO,2015,1.51,2015-12-31
MMM,2015,7.72,2015-12-31
CME,2015,0.87,2015-12-31
USB,2015,3.18,2015-12-31
EL,2015,2.04,2015-12-31
ZBH,2015,0.78,2015-12-31
ETR,2015,-0.99,2015-12-31
FIX,2015,1.32,2015-12-31
RTX,2015,8.72,2015-12-31
DHR,2015,1.0,2015-12-31
MET,2015,4.61,2015-12-31
CCI,2015,0.39,2015-12-31
O,2016,0.27,2016-06-30
CAH,2016,4.36,2016-06-30
DELL,2016,1.55,2016-07-29
DPZ,2016,0.98,2016-09-11
ATO,2016,3.38,2016-09-30
SBUX,2016,1.91,2016-10-02
TDY,2016,4.0,2016-10-02
JNJ,2016,4.64,2016-10-02
RVTY,2016,0.53,2016-10-02
NTAP,2016,0.39,2016-10-28
DG,2016,0.84,2016-10-28
MDT,2016,0.81,2016-10-28
LOW,2016,0.43,2016-10-28
DLTR,2016,0.73,2016-10-29
ADI,2016,0.96,2016-10-29
TJX,2016,2.46,2016-10-29
BBY,2016,1.94,2016-10-29
ULTA,2016,4.3,2016-10-29
CSCO,2016,0.46,2016-10-29
ROST,2016,0.63,2016-10-29
TGT,2016,3.29,2016-10-29
AMAT,2016,1.56,2016-10-30
LULU,2016,0.5,2016-10-30
NVDA,2016,1.01,2016-10-30
HD,2016,1.61,2016-10-30
AVGO,2016,-4.75,2016-10-30
CPB,2016,0.95,2016-10-30
HRL,2016,1.68,2016-10-30
WSM,2016,1.81,2016-10-30
ADSK,2016,-1.83,2016-10-31
HPE,2016,1.84,2016-10-31
DE,2016,0.91,2016-10-31
CPRT,2016,0.74,2016-10-31
SJM,2016,1.52,2016-10-31
INTU,2016,-0.12,2016-10-31
CRM,2016,0.34,2016-10-31
HPQ,2016,1.44,2016-10-31
A,2016,1.42,2016-10-31
NDSN,2016,1.33,2016-10-31
KEYS,2016,1.97,2016-10-31
WMT,2016,0.98,2016-10-31
COO,2016,5.65,2016-10-31
SNPS,2016,1.76,2016-10-31
KR,2016,1.54,2016-11-05
AZO,2016,9.61,2016-11-19
COST,2016,1.24,2016-11-20
LW,2016,0.59,2016-11-27
GIS,2016,1.5,2016-11-27
DRI,2016,0.65,2016-11-27
CAG,2016,0.28,2016-11-27
ORCL,2016,0.94,2016-11-30
FDX,2016,5.32,2016-11-30
MKC,2016,3.73,2016-11-30
FDS,2016,1.67,2016-11-30
NKE,2016,1.26,2016-11-30
CCL,2016,3.73,2016-11-30
CTAS,2016,1.32,2016-11-30
ACN,2016,1.62,2016-11-30
PAYX,2016,1.16,2016-11-30
JBL,2016,0.48,2016-11-30
LEN,2016,1.34,2016-11-30
MU,2016,0.17,2016-12-01
ADBE,2016,2.35,2016-12-02
QCOM,2016,0.46,2016-12-25
HAS,2016,4.4,2016-12-25
